type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
lookback,95,0.0833333333333333,0.02,8.835583481366411,0.3775442145485077,0.2151405491694744,0.1491157890783244,0.1192884737224212,0.101168364993962,0.2474052746490307,0.139262019654323,0.0946575788653594,0.0741497587594849,0.0614769986410634,0.3268874382226143,0.1797935159417783,0.1172661130351548,0.0872080673431279,0.0675585193469876,0.6751292500632469,0.3750860293673962,0.2488545311758767,0.1888483219439339,0.1499637575468708,0.9431979334328864,0.5258175266133874,0.3508784194828288,0.2680776338758311,0.2146248910643806
lookback,90,0.0833333333333333,0.02,14.27776263816351,0.3301984758300906,0.1880938434296833,0.1302976818193326,0.1041752334000185,0.088298864962493,0.2296067583204062,0.1291645676426957,0.0877082282121449,0.0686337545172225,0.0568391590310868,0.3660929308942258,0.2024167740279497,0.1333008673375028,0.1004065531184382,0.0791916144584656,0.7214689577260801,0.4022583384257317,0.2686425543282,0.2056631069003542,0.1653664824647209,0.9969493620822824,0.5575122439838467,0.3741778174977109,0.2880942366136398,0.233202626152389
lookback,90,0.25,0.02,14.210530176952815,0.2718490272629831,0.1547879965141685,0.1071538514453041,0.0856118020038976,0.0725124305686252,0.2195191820535383,0.1234459330895052,0.0837776055677485,0.0655178233907598,0.0542227583498078,0.3643709187843008,0.2014232371180292,0.1325970985495326,0.0998280989275463,0.0786833575879047,0.7194476374541763,0.4010748539532489,0.2677833378214673,0.2049363732840401,0.1647058068626124,0.9946136817502512,0.5561375932027157,0.3731710822437662,0.287234132207103,0.2324113264855122
lookback,85,0.0833333333333333,0.02,18.53760109431729,0.3513174703593941,0.2001559822275229,0.1386875579228481,0.1109112437486028,0.0940327985314165,0.2199090501445244,0.123666882301941,0.0839294063762816,0.0656380972764985,0.054323689850456,0.3024092460260879,0.1656645114262335,0.107239172927102,0.0789289090513988,0.0602089914502761,0.6458114537027132,0.3578433674004965,0.2362189983292989,0.1780066147891651,0.1398679755899075,0.9089516616348066,0.5055490595055956,0.3358657493608106,0.2550316274510066,0.2022846198945528
lookback,95,0.0833333333333333,0.02,8.720164843348439,0.3528785995190536,0.2010477752678345,0.1393080099177108,0.1114095242280234,0.0944570399327861,0.2073740565480125,0.1165653504802182,0.0790533782957341,0.0617771596816632,0.0510857558735167,0.3168445849729701,0.1739971368261606,0.1131539861261195,0.0838156305627606,0.0645531383846448,0.663140419899093,0.3680404879851931,0.2436999438918907,0.1844370480958664,0.1458747321531212,0.9292175470466608,0.5175511945065795,0.3447676881976835,0.26278368364218,0.209643645313523
lookback,95,0.0833333333333333,0.02,9.03401362175875,0.3998474273823174,0.2278880278125002,0.1579916215005146,0.126422729689136,0.1072484838037446,0.256555124393487,0.144457041102351,0.0982368152519643,0.076994261466587,0.0638720399216731,0.3441547190873109,0.1897583402023177,0.1243315631227423,0.0930290160782722,0.0726992973843531,0.69562442010572,0.3871148564023552,0.2576310877883339,0.1963275786074724,0.1568470188681698,0.9670253282795576,0.5398835087301427,0.3612423301174,0.2770115870522813,0.2229615275956959
lookback,100,0.0833333333333333,0.02,4.100926798413375,0.3515099617288768,0.2002659415053767,0.1387640592923923,0.1109726804476504,0.0940851057113514,0.235707649601918,0.1326243265157012,0.0900885577357615,0.07052180484145,0.0584258388766586,0.3492532641988964,0.1927004028238023,0.1264167583159745,0.0947452451061097,0.074211679615541,0.7016493909012531,0.3906475008253062,0.260203474446072,0.1985128505759376,0.1588478257010598,0.9740131982519584,0.5440036110911499,0.3642705783901684,0.279612411360525,0.2253740822145865
lookback,85,0.0833333333333333,0.02,19.288193179394845,0.33954168339788,0.193429845141011,0.1340086606750133,0.1071542525982433,0.090834263168837,0.2459418561330527,0.1384316632101964,0.0940855511916275,0.0736953231709988,0.0610947504915629,0.3677254836725488,0.2033586858097298,0.133968036226722,0.1009548641836479,0.0796732741335332,0.7233841704887779,0.403379558543345,0.2694563668700176,0.2063511863419131,0.16599170507716,0.9991617178078585,0.5588141144746085,0.3751309650058735,0.2889082047503775,0.2339509802812694
lookback,100,0.0833333333333333,0.02,3.851107621194692,0.4034233693617841,0.2299322071688159,0.1594153579738379,0.1275671737898588,0.1082243347022724,0.2630076091142498,0.1481219233024637,0.1007633966764402,0.0790033749280419,0.0655651521486226,0.3275137507591978,0.1801549828914351,0.1175224901417461,0.0874194540534727,0.0677455415706268,0.6758751921544369,0.3755241681453989,0.249174720840784,0.1891218594047955,0.1502165478352387,0.9440667350553344,0.5263308945825792,0.3512574061745283,0.2684052867982636,0.2149320970211107
lookback,80,0.0833333333333333,0.02,23.530836828960982,0.3001623751075445,0.1709457222821747,0.1183773059464619,0.0946107153434938,0.0801619811492889,0.2084032295289857,0.1171482020116198,0.0794533589695852,0.0620936719494846,0.0513510426046911,0.3025451562220402,0.1657429702557247,0.1072948864312096,0.0789749820814127,0.0602500429590538,0.6459751673149764,0.357939782121869,0.2362898542715589,0.1780676921022145,0.1399253177756895,0.909143454158743,0.5056627591135681,0.3359502559239488,0.2551054596324643,0.2023551139113323
lookback,95,0.0833333333333333,0.02,8.774516856763293,0.3380444914057262,0.1925746668234255,0.1334138644273308,0.1066767284669884,0.0904277339297571,0.2181772443604857,0.1226854608681721,0.0832551724471576,0.0651039287980518,0.0538754663471395,0.3215738127031572,0.1767267502590368,0.1150906812925304,0.0854138354689644,0.0659699545413885,0.6687926027920531,0.3713630293965269,0.2461321177826577,0.1865203403197048,0.1478088087738444,0.9358126637827844,0.5214520522117699,0.3476532860235187,0.2652861937638423,0.2120022694320668
